2018-06-19 20:59:29,b'RT @HarvardHealth: A panel of @harvardmed faculty will discuss the mind-body approach to treatment and how it can shape the future of #medi\xe2\x80\xa6'
2018-06-19 20:56:39,b'RT @BethFratesMD: Being comfortable with yourself and enjoying your own company is a real gift. \n\n#MondayMotivation #selfcare #selfrespect\xe2\x80\xa6'
2018-06-19 20:56:21,b'RT @HarvardHealth: A panel of @harvardmed faculty will discuss the mind-body approach to treatment and how it can shape the future of #medi\xe2\x80\xa6'
2018-06-19 20:55:49,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 20:52:52,b'Starting Soon! Join Jan\xe2\x80\x99s #Meditation Class: https://t.co/INOn9VhTQA #happiness #activist #healing #fitness\xe2\x80\xa6 https://t.co/rLgJOM977f'
2018-06-19 20:45:59,b'\xf0\x9f\x93\x86 Mark your calendars &amp; Grab your friends!  We\xe2\x80\x99re leading a FREE DEMO @altonillinois and WE WANT YOU TO JOIN US! Th\xe2\x80\xa6 https://t.co/P56zvbIzN6'
2018-06-19 20:43:30,b'RT @HarvardHealth: A panel of @harvardmed faculty will discuss the mind-body approach to treatment and how it can shape the future of #medi\xe2\x80\xa6'
2018-06-19 20:43:02,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 20:42:41,b'RT @HealingMB: Benefits of Gratitude .. #MindBodySoul #MindBody #Begrateful #Mindfulness https://t.co/pXtdDyJLsP'
2018-06-19 20:42:10,b'RT @HarvardHealth: A panel of @harvardmed faculty will discuss the mind-body approach to treatment and how it can shape the future of #medi\xe2\x80\xa6'
2018-06-19 20:40:30,"b""RT @HealingMB: You can't .. so take care of yourself .. #LoveYourself #Mindfulness #MindBody https://t.co/ZEZYiOytYt"""
2018-06-19 20:40:13,b'RT @HarvardHealth: A panel of @harvardmed faculty will discuss the mind-body approach to treatment and how it can shape the future of #medi\xe2\x80\xa6'
2018-06-19 20:40:04,b'RT @HarvardHealth: A panel of @harvardmed faculty will discuss the mind-body approach to treatment and how it can shape the future of #medi\xe2\x80\xa6'
2018-06-19 20:39:33,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 20:39:04,b'RT @HarvardHealth: A panel of @harvardmed faculty will discuss the mind-body approach to treatment and how it can shape the future of #medi\xe2\x80\xa6'
2018-06-19 20:39:01,b'A panel of @harvardmed faculty will discuss the mind-body approach to treatment and how it can shape the future of\xe2\x80\xa6 https://t.co/bBtyAGN3xh'
2018-06-19 20:33:03,b'RT @HealingMB: Benefits of Gratitude .. #MindBodySoul #MindBody #Begrateful #Mindfulness https://t.co/pXtdDyJLsP'
2018-06-19 20:33:02,"b'We must call upon all our reserves of strength, as we cope with a diagnosis and undergo treatment. But we cannot fo\xe2\x80\xa6 https://t.co/qKiTLKblJi'"
2018-06-19 20:18:47,b'RT @BethFratesMD: Being comfortable with yourself and enjoying your own company is a real gift. \n\n#MondayMotivation #selfcare #selfrespect\xe2\x80\xa6'
2018-06-19 20:17:09,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 20:16:44,b'Kenneth Loch of the TENNISSANCE Method represents the Mentally Physically Spiritually Healthiest Tennis Player.\xe2\x80\xa6 https://t.co/sIeOnGB1xw'
2018-06-19 20:10:41,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 20:08:00,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 20:01:50,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 19:59:07,b'RT @KarmaChiro: There Is ALWAYS More Healing That Can Happen https://t.co/ul0hWAvD56 via @YouTube #health #backpain #wellness #mindbody'
2018-06-19 19:58:25,b'RT @HealingMB: Silence had a mysterious calming effects .. #mindfulness #mindbody #innerpeace #MindBodySpirit https://t.co/1RYDEzApYq'
2018-06-19 19:53:10,"b""We're grateful for your post!  RT @Lean4Lifetime: #fit #MindBody #WorkHard #Grateful https://t.co/0AExg0Ufx4"""
2018-06-19 19:48:12,b'RT @HealingMB: When your kind to others it bring healing .. #Mindfulness #MindBody #Kindness https://t.co/rYYheZmmk3'
2018-06-19 19:44:55,b'RT @hifunctionorg: THE  MIND  PARADOX -\n#mind #mindfulness #MindBodyThoughts #MindBodySpirit #MindBody #Wellbeing #wellness #fitness #menta\xe2\x80\xa6'
2018-06-19 19:42:42,b'#NeverSayNever #diet #abs #MindBody - 3 Secrets To fat loss Success- Go here: https://t.co/I4xwlRPUje https://t.co/XmeExf16Uq'
2018-06-19 19:33:02,b'RT @HealingMB: \xe2\x80\x9cIf you could only sense how important you are to the lives of those you meet; how important you can be to the people you ma\xe2\x80\xa6'
2018-06-19 19:27:25,b'findings suggest #Buddhist practices like #yoga and #meditation may not do what proponents say they do. In contrast\xe2\x80\xa6 https://t.co/i15DkVXZ5F'
2018-06-19 19:25:54,b'I multitasked - I wrote while riding the stationary bike. Feels good. #amwriting #MindBody #Soulwords'
2018-06-19 19:25:25,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 19:24:39,b'RT @DeepakChopra: The True Meaning of Meditation https://t.co/2EMlIl1rf5 via @SFGate #meditation #wellbeing #mindfulness #consciousness #mi\xe2\x80\xa6'
2018-06-19 19:20:06,"b'RT @BethFratesMD: ""Seize from every moment its unique novelty, and do not prepare your joys."" Andre Gide \n#MyPhoto #Flowers #JoYTrain #Joy\xe2\x80\xa6'"
2018-06-19 19:15:47,b'Visit Our BaguaFlowFitness Website https://t.co/K5ZtAwpY1o #Fitness #Yoga #MindBody #Women'
2018-06-19 19:13:49,b'RT @BethFratesMD: Let your light shine today and everyday!\n\n#SaturdayMorning #satchat #namaste #LifeCoach #Mindfulness #MindBody https://t.\xe2\x80\xa6'
2018-06-19 19:04:06,b'Improve your life with #Ayurveda and get in touch with your #MindBodySoul and #nature.\n\nWriter: @chiarabtownley\xe2\x80\xa6 https://t.co/LSll5Bw5Ju'
2018-06-19 18:59:51,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
2018-06-19 18:58:25,"b'RT @BethFratesMD: Hoping you find the right soil, sun light, and water to nourish your seeds of greatness so that your inner beauty and tru\xe2\x80\xa6'"
2018-06-19 18:57:59,"b'RT @BethFratesMD: Hoping you find the right soil, sun light, and water to nourish your seeds of greatness so that your inner beauty and tru\xe2\x80\xa6'"
2018-06-19 18:57:15,"b'RT @HealingMB: We don\xe2\x80\x99t meet people by accident, they are meant to cross our path for a reason #Mindfulness #MindBody https://t.co/xiHIIwDS\xe2\x80\xa6'"
